Id;Campagne;Region;Site;Famille;Variete;Num Parcelle;CodeTracabilite;Date;Tonnage
1814;21/22;ORIENTAL;Cherraa;CLA;CLA5;11041;TR11500;01/12/2021;5009
1815;21/22;ORIENTAL;Cherraa;CLA;CLA5;11042;TR11500;01/12/2021;773
1816;21/22;SOUSS;Taroudant;NOA;NOA1;11010;TR11010;01/12/2021;131
1817;21/22;SOUSS;Qrarma;CLA;CLA14;51030;TR51050;01/12/2021;113
1818;21/22;SOUSS;Qrarma;CLA;CLA14;51050;TR51050;01/12/2021;137
1819;21/22;SOUSS;Qrarma;CLA;CLA15;21010;TR21010;01/12/2021;95
1820;21/22;SOUSS;Qrarma;CLA;CLA15;21030;TR21030;01/12/2021;89
1821;21/22;SOUSS;Qrarma;CLA;CLA15;21040;TR21040;01/12/2021;107
1822;21/22;SOUSS;Qrarma;CLA;CLA15;21050;TR21050;01/12/2021;125
1823;21/22;SOUSS;Qrarma;CLA;CLA15;21060;TR21060;01/12/2021;113
1824;21/22;SOUSS;Qrarma;CLA;CLA15;21080;TR21080;01/12/2021;125
1825;21/22;SOUSS;Qrarma;CLA;CLA15;21090;TR21090;01/12/2021;119
1826;21/22;SOUSS;Qrarma;CLA;CLA15;21110;TR21110;01/12/2021;119
1827;21/22;SOUSS;Qrarma;CLA;CLA15;21120;TR21120;01/12/2021;149
1828;21/22;SOUSS;Ouled Abbou;SPA;SPA3;21031;TR21031;01/12/2021;21025,4
1829;21/22;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/12/2021;4445
1830;21/22;SOUSS;Ouled Abbou;SPA;SPA5;21021;TR21021;01/12/2021;18746,9
1831;21/22;SOUSS;Ouled Abbou;SPA;SPA6;21121;TR21121;01/12/2021;4445
1832;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/12/2021;5029,1
1833;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21101;TR21101;01/12/2021;9467,6
1834;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21111;TR21111 ;01/12/2021;4445
1835;21/22;SOUSS;Ouled Abbou;SPA;SPA8;21061;TR21061;01/12/2021;8098,7
1836;21/22;SOUSS;Ouled Abbou;SPA;SPA9;21091;TR21091;01/12/2021;6741,5
1837;21/22;SOUSS;Ouled Abbou;SPA;SPA10;21041;TR21041;01/12/2021;4709
1838;21/22;SOUSS;Ouled Abbou;SPA;SPA11;21011;TR21011;01/12/2021;10237,7
1839;21/22;SOUSS;Taroudant;CLA;CLA14;25010;TR24000;01/12/2021;9980,9
1840;21/22;SOUSS;Taroudant;CLA;CLA14;26010;TR24000;01/12/2021;4709
1841;21/22;SOUSS;Taroudant;CLA;CLA15;21020;TR23000;01/12/2021;11374,4
1842;21/22;SOUSS;Taroudant;CLA;CLA15;21030;TR23000;01/12/2021;8771,3
1843;21/22;SOUSS;Taroudant;CLA;CLA15;22020;TR23000;01/12/2021;4205
1844;21/22;SOUSS;Taroudant;NOA;NOA1;25020;TR25000;01/12/2021;6694,1
1845;21/22;SOUSS;Taroudant;NOA;NOA1;25030;TR25000;01/12/2021;3859,4
1846;21/22;SOUSS;Taroudant;NOA;NOA1;25040;TR25000;01/12/2021;2177
1847;21/22;SOUSS;Taroudant;NOA;NOA1;26020;TR26000;01/12/2021;1385
1848;21/22;SOUSS;Taroudant;NOA;NOA1;26030;TR26000;01/12/2021;5901,8
1849;21/22;SOUSS;Taroudant;NOA;NOA1;26040;TR26000;01/12/2021;10011,2
1850;21/22;SOUSS;Taroudant;NOA;NOA1;27010;TR27010;01/12/2021;10175,3
1851;21/22;SOUSS;Taroudant;AF;AF1;26310;TR26310;01/12/2021;7492,1
1852;21/22;SOUSS;Taroudant;AF;AF1;27310;TR26310;01/12/2021;10856,3
1853;21/22;SOUSS;Taroudant;CLA;CLA14;25510;TR25510;01/12/2021;12889,1
1854;21/22;SOUSS;Taroudant;CLA;CLA15;48110;TR48110;01/12/2021;11485,1
1855;21/22;SOUSS;Taroudant;NOA;NOA1;15110;TR16110;01/12/2021;9743
1856;21/22;SOUSS;Taroudant;NOA;NOA1;16110;TR16110;01/12/2021;11485,1
1857;21/22;SOUSS;Taroudant;ORA;ORA4;33110;TR33110;01/12/2021;10517,3
1858;21/22;SOUSS;Taroudant;ORA;ORA4;34110;TR34110;01/12/2021;11485,1
1859;21/22;SOUSS;Taroudant;ORA;ORA4;35110;TR35110;01/12/2021;7106,6
1860;21/22;SOUSS;Taroudant;ORA;ORA4;36110;TR35110;01/12/2021;12166,1
1861;21/22;SOUSS;Taroudant;ORA;ORA4;36310;TR36310;01/12/2021;10979
1862;21/22;SOUSS;Taroudant;ORA;ORA4;37110;TR36310;01/12/2021;11485,1
1863;21/22;SOUSS;Taroudant;SPA;SPA11;36210;TR36210;01/12/2021;10179,5
1864;21/22;TADLA;Bni Ayat;CLA;CLA14;20101;TR20100;01/12/2021;12166,1
1865;21/22;TADLA;Bni Ayat;CLA;CLA15;10101;TR10000;01/12/2021;5911,7
1866;21/22;TADLA;Bni Ayat;CLA;CLA15;10301;TR10100;01/12/2021;16933,1
1867;21/22;TADLA;Bni Ayat;CLA;CLA15;10308;TR10100;01/12/2021;8854,4
1868;21/22;TADLA;Bni Ayat;CLA;CLA15;30101;TR30000;01/12/2021;14628,2
1869;21/22;TADLA;Bni Ayat;CLA;CLA15;30103;TR30000;01/12/2021;6477,2
1870;21/22;TADLA;Bni Ayat;CLA;CLA16;20201;TR20000;01/12/2021;14575,7
1871;21/22;TADLA;Bni Ayat;CLA;CLA16;20202;TR20000;01/12/2021;3702,8
1872;21/22;TADLA;Bni Ayat;CLA;CLA16;20209;TR20000;01/12/2021;8027,6
1873;21/22;TADLA;Bni Ayat;SPA;SPA1;20104;TR20104;01/12/2021;7236,8
1874;21/22;TADLA;Beni Mellal;CLA;CLA11;10070;TR10100;01/12/2021;7294,1
1875;21/22;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;01/12/2021;4091,9
1876;21/22;TADLA;Beni Mellal;CLA;CLA16;10040;TR10000;01/12/2021;3103,4
1877;21/22;TADLA;Beni Mellal;ORA;ORA2;20030;TR20400;01/12/2021;9464,9
1878;21/22;TADLA;Beni Mellal;ORA;ORA2;20070;TR20400;01/12/2021;6927,5
1879;21/22;TADLA;Beni Mellal;ORA;ORA2;20080;TR20400;01/12/2021;5677,7
1880;21/22;TADLA;Beni Mellal;CLA;CLA7;10050;TR10100;01/12/2021;6246,2
1881;21/22;TADLA;Beni Mellal;CLA;CLA7;30061;TR30100;01/12/2021;2360
1882;21/22;TADLA;Beni Mellal;CLA;CLA15;30060;TR30400;01/12/2021;6065
1883;21/22;TADLA;Beni Mellal;CLA;CLA16;20030;TR20300;01/12/2021;6065
1884;21/22;TADLA;Beni Mellal;CLA;CLA17;20060;TR20200;01/12/2021;4845,8
1885;21/22;TADLA;Beni Mellal;ORA;ORA4;30040;TR30200;01/12/2021;12758
1886;21/22;TADLA;Beni Mellal;ORA;ORA4;30051;TR30200;01/12/2021;2169,2
1887;21/22;GHARB;Douar Oued Mahdouma;AF;AF1;11011;TR11011;01/01/2022;12776,3
1888;21/22;GHARB;Douar Oued Mahdouma;AF;AF1;12010;TR12010;01/01/2022;2320,1
1889;21/22;GHARB;Douar Oued Mahdouma;AF;AF1;12020;TR12020;01/01/2022;10858,1
1890;21/22;GHARB;Douar Oued Mahdouma;AF;AF1;13010;TR13010;01/01/2022;2371,1
1891;21/22;GHARB;Douar Oued Mahdouma;ORA;ORA2;15060;TR15060;01/01/2022;12401,6
1892;21/22;GHARB;Chorf Laghouazi;CLA;CLA12;13010;TR11120;01/01/2022;2371,1
1893;21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12020;TR11100;01/01/2022;8940,8
1894;21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12030;TR11110;01/01/2022;1676,3
1895;21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12040;TR11110;01/01/2022;11056,4
1896;21/22;GHARB;Chorf Laghouazi;ORA;ORA2;17030;TR23070;01/01/2022;1903,1
1897;21/22;GHARB;Chorf Laghouazi;SPA;SPA11;19010;TR11050;01/01/2022;7100,3
1898;21/22;GHARB;Chorf Laghouazi;CLA;CLA7;14010;TR11010;01/01/2022;1073,6
1899;21/22;GHARB;Chorf Laghouazi;CLA;CLA16;11020;TR11030;01/01/2022;7246,1
1900;21/22;GHARB;Chorf Laghouazi;CLA;CLA16;11030;TR11030;01/01/2022;1058,9
1901;21/22;GHARB;Ben Mansour;AF;AF1;11240;TR11240;01/01/2022;2455,4
1902;21/22;GHARB;Ben Mansour;CLA;CLA14;11211;TR11211;01/01/2022;641,6
1903;21/22;GHARB;Ben Mansour;CLA;CLA15;11140;TR11140;01/01/2022;16625
1904;21/22;GHARB;Ben Mansour;CLA;CLA16;11160;TR11160;01/01/2022;917
1905;21/22;GHARB;Ben Mansour;ORA;ORA2;11170;TR11170;01/01/2022;12749
1906;21/22;GHARB;Jorf El Melha;CLA;CLA15;12020;TR12000;01/01/2022;917
1907;21/22;GHARB;Jorf El Melha;ORA;ORA6;15010;TR15010;01/01/2022;22613
1908;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10007;TR22141;01/01/2022;917
1909;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10008;TR22220;01/01/2022;27545
1910;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10009;TR21040;01/01/2022;917
1911;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10010;TR30099;01/01/2022;25793
1912;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10011;TR30100;01/01/2022;923
1913;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10012;TR30101;01/01/2022;5627
1914;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10033;TR22142;01/01/2022;6989
1915;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10034;TR31040;01/01/2022;461
1916;21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10035;TR22031;01/01/2022;2147
1917;21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20001;TR14020;01/01/2022;2171
1918;21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20002;TR14030;01/01/2022;995
1919;21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20006;TR14010;01/01/2022;9749
1920;21/22;HAOUZ;Lalla Takerkoust;ORA;ORA5;10005;TR32010;01/01/2022;7391
1921;21/22;HAOUZ;Ait Ourir;MAD;MAD3;23014;TR23014;01/01/2022;1523
1922;21/22;HAOUZ;Ait Ourir;MAD;MAD3;23024;TR23024;01/01/2022;11255
1923;21/22;HAOUZ;Ait Ourir;NOA;NOA1;26020;TR26020;01/01/2022;10127
1924;21/22;HAOUZ;Ait Ourir;NOA;NOA1;26021;TR26021;01/01/2022;2345
1925;21/22;HAOUZ;Ait Ourir;NOA;NOA1;26022;TR26022;01/01/2022;10625
1926;21/22;HAOUZ;Ait Ourir;NOA;NOA1;26023;TR26023;01/01/2022;9815
1927;21/22;HAOUZ;Marrakech;CLA;CLA8;15060;TR11003;01/01/2022;755
1928;21/22;HAOUZ;Marrakech;CLA;CLA14;12010;TR11402;01/01/2022;3065
1929;21/22;HAOUZ;Marrakech;CLA;CLA14;13130;TR11105;01/01/2022;35987,9
1930;21/22;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;01/01/2022;2465,3
1931;21/22;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/01/2022;5366
1932;21/22;HAOUZ;Marrakech;NOA;NOA1;12060;TR11803;01/01/2022;1926,5
1933;21/22;HAOUZ;Marrakech;NOA;NOA1;13997;TR12101;01/01/2022;37997,3
1934;21/22;HAOUZ;Marrakech;NOA;NOA1;13998;TR12101;01/01/2022;10212,2
1935;21/22;HAOUZ;Marrakech;NOA;NOA1;13999;TR12101;01/01/2022;5699
1936;21/22;HAOUZ;Marrakech;NOA;NOA1;15040;TR11703;01/01/2022;42887,9
1937;21/22;HAOUZ;Marrakech;NOA;NOA1;15080;TR11703;01/01/2022;5699
1938;21/22;HAOUZ;Marrakech;NOA;NOA1;15100;TR11703;01/01/2022;47427,2
1939;21/22;HAOUZ;Marrakech;AF;AF1;23080;TR21705;01/01/2022;2885
1940;21/22;HAOUZ;Marrakech;AF;AF1;23090;TR21705;01/01/2022;46623,8
1941;21/22;HAOUZ;Marrakech;AF;AF1;23100;TR21705;01/01/2022;5495
1942;21/22;HAOUZ;Marrakech;AF;AF1;23110;TR21705;01/01/2022;45263,6
1943;21/22;HAOUZ;Marrakech;AF;AF1;23120;TR21705;01/01/2022;2879
1944;21/22;HAOUZ;Marrakech;AF;AF1;23130;TR21807;01/01/2022;31374,5
1945;21/22;HAOUZ;Marrakech;AF;AF1;23140;TR21807;01/01/2022;23908,7
1946;21/22;HAOUZ;Marrakech;AF;AF1;23150;TR23150;01/01/2022;15287,3
1947;21/22;HAOUZ;Marrakech;CLA;CLA14;23040;TR21202;01/01/2022;52328
1948;21/22;HAOUZ;Marrakech;CLA;CLA15;22212;TR21001;01/01/2022;35060,3
1949;21/22;HAOUZ;Marrakech;NOA;NOA1;21120;TR21303;01/01/2022;2764,7
1950;21/22;HAOUZ;Marrakech;NOA;NOA1;21130;TR21303;01/01/2022;17162
1951;21/22;HAOUZ;Marrakech;NOA;NOA1;21140;TR21303;01/01/2022;33475,1
1952;21/22;HAOUZ;Marrakech;ORA;ORA2;20101;TR20101;01/01/2022;2777
1953;21/22;HAOUZ;Marrakech;ORA;ORA2;20102;TR20102;01/01/2022;2891
1954;21/22;HAOUZ;Marrakech;ORA;ORA2;20103;TR20103;01/01/2022;49494,8
1955;21/22;HAOUZ;Marrakech;ORA;ORA2;20104;TR20104;01/01/2022;2825
1956;21/22;HAOUZ;Marrakech;ORA;ORA2;20105;TR20105;01/01/2022;23380,4
1957;21/22;HAOUZ;Ouled Moussa;AF;AF1;20118;TR20100;01/01/2022;54387,5
1958;21/22;HAOUZ;Ouled Moussa;AF;AF1;20119;TR20100;01/01/2022;348,8
1959;21/22;HAOUZ;Ouled Moussa;AF;AF1;20121;TR20200;01/01/2022;5793,8
1960;21/22;HAOUZ;Ouled Moussa;AF;AF1;20122;TR20200;01/01/2022;31155,8
1961;21/22;HAOUZ;Ouled Moussa;AF;AF1;20123;TR20200;01/01/2022;15740,9
1962;21/22;HAOUZ;Ouled Moussa;AF;AF1;20132;TR20200;01/01/2022;44341,4
1963;21/22;HAOUZ;Ouled Moussa;AF;AF1;20133;TR20200;01/01/2022;17842,1
1964;21/22;HAOUZ;Ouled Moussa;AF;AF1;20204;TR20200;01/01/2022;55362,5
1965;21/22;HAOUZ;Ouled Moussa;AF;AF1;20205;TR20200;01/01/2022;19499,9
1966;21/22;HAOUZ;Ouled Moussa;AF;AF1;20206;TR20200;01/01/2022;1977,5
1967;21/22;HAOUZ;Ouled Moussa;AF;AF1;20207;TR20200;01/01/2022;53360,6
1968;21/22;HAOUZ;Ouled Moussa;AF;AF1;20208;TR20200;01/01/2022;18007,4
1969;21/22;HAOUZ;Ouled Moussa;AF;AF1;20216;TR20200;01/01/2022;3245,3
1970;21/22;HAOUZ;Ouled Moussa;AF;AF1;20217;TR20200;01/01/2022;1553,6
1971;21/22;HAOUZ;Ouled Moussa;AF;AF1;30234;TR30200;01/01/2022;40187,6
1972;21/22;HAOUZ;Ouled Moussa;AF;AF1;40129;TR40100;01/01/2022;13074,5
1973;21/22;HAOUZ;Ouled Moussa;AF;AF1;50152;TR50000;01/01/2022;31253,6
1974;21/22;HAOUZ;Ouled Moussa;AF;AF1;50153;TR50000;01/01/2022;13665,5
1975;21/22;HAOUZ;Ouled Moussa;AF;AF1;50154;TR50000;01/01/2022;4998,2
1976;21/22;HAOUZ;Ouled Moussa;AF;AF1;50155;TR50000;01/01/2022;22785,8
1977;21/22;HAOUZ;Ouled Moussa;AF;AF1;50162;TR50000;01/01/2022;1137,2
1978;21/22;HAOUZ;Ouled Moussa;AF;AF1;50163;TR50000;01/01/2022;5275,7
1979;21/22;HAOUZ;Ouled Moussa;AF;AF1;50164;TR50000;01/01/2022;17303,6
1980;21/22;HAOUZ;Ouled Moussa;AF;AF1;50165;TR50000;01/01/2022;2830,4
1981;21/22;HAOUZ;Ouled Moussa;AF;AF1;50166;TR50000;01/01/2022;63975,854
1982;21/22;HAOUZ;Ouled Moussa;AF;AF1;50167;TR50000;01/01/2022;31022,6
1983;21/22;HAOUZ;Ouled Moussa;AF;AF1;50168;TR50000;01/01/2022;15868,7
1984;21/22;HAOUZ;Ouled Moussa;AF;AF1;50169;TR50000;01/01/2022;43810,046
1985;21/22;HAOUZ;Ouled Moussa;AF;AF1;50171;TR50000;01/01/2022;9721,1
1986;21/22;HAOUZ;Ouled Moussa;AF;AF1;50172;TR50000;01/01/2022;8682,2
1987;21/22;HAOUZ;Ouled Moussa;AF;AF1;50173;TR50000;01/01/2022;55952
1988;21/22;HAOUZ;Ouled Moussa;AF;AF1;50174;TR50000;01/01/2022;4609,1
1989;21/22;HAOUZ;Ouled Moussa;AF;AF1;50175;TR50000;01/01/2022;14678,3
1990;21/22;HAOUZ;Ouled Moussa;AF;AF1;50176;TR50000;01/01/2022;25411,1
1991;21/22;HAOUZ;Bengu?rir;AF;AF1;10101;TR11000;01/01/2022;23565,8
1992;21/22;HAOUZ;Bengu?rir;AF;AF1;10102;TR11000;01/01/2022;18060,5
1993;21/22;HAOUZ;Bengu?rir;AF;AF1;10103;TR11000;01/01/2022;1338,5
1994;21/22;HAOUZ;Bengu?rir;AF;AF1;10104;TR11000;01/01/2022;5405
1995;21/22;HAOUZ;Bengu?rir;AF;AF1;10105;TR11000;01/01/2022;14163,8
1996;21/22;HAOUZ;Bengu?rir;AF;AF1;10106;TR11000;01/01/2022;46216,1
1997;21/22;HAOUZ;Bengu?rir;AF;AF1;10107;TR11000;01/01/2022;2710,1
1998;21/22;HAOUZ;Bengu?rir;AF;AF1;10108;TR11000;01/01/2022;57228,2
1999;21/22;HAOUZ;Bengu?rir;AF;AF1;10109;TR11000;01/01/2022;2705,3
2000;21/22;HAOUZ;Bengu?rir;AF;AF1;10111;TR11000;01/01/2022;70451
2001;21/22;HAOUZ;Bengu?rir;AF;AF1;10112;TR11000;01/01/2022;79286
2002;21/22;HAOUZ;Bengu?rir;AF;AF1;10113;TR11000;01/01/2022;68319,5
2003;21/22;HAOUZ;Bengu?rir;AF;AF1;10114;TR11000;01/01/2022;1890,8
2004;21/22;HAOUZ;Bengu?rir;AF;AF1;10115;TR11000;01/01/2022;64120,7
2005;21/22;HAOUZ;Bengu?rir;AF;AF1;10116;TR11000;01/01/2022;63140,9
2006;21/22;HAOUZ;Bengu?rir;AF;AF1;10117;TR11000;01/01/2022;43036,4
2007;21/22;HAOUZ;Bengu?rir;AF;AF1;10118;TR11000;01/01/2022;27067,7
2008;21/22;HAOUZ;Bengu?rir;AF;AF1;10121;TR11000;01/01/2022;139,1
2009;21/22;HAOUZ;Bengu?rir;AF;AF1;10122;TR11000;01/01/2022;569,3
2010;21/22;HAOUZ;Bengu?rir;AF;AF1;30145;TR30200;01/01/2022;59865,5
2011;21/22;HAOUZ;Bengu?rir;AF;AF1;30146;TR30200;01/01/2022;91805,6
2012;21/22;HAOUZ;Bengu?rir;AF;AF1;30147;TR30200;01/01/2022;276,5
2013;21/22;HAOUZ;Bengu?rir;AF;AF1;30148;TR30200;01/01/2022;58928,85632
2014;21/22;HAOUZ;Bengu?rir;AF;AF1;30149;TR30200;01/01/2022;107315,3
2015;21/22;HAOUZ;Bengu?rir;AF;AF1;30151;TR30200;01/01/2022;60904,7
2016;21/22;HAOUZ;Bengu?rir;AF;AF1;30152;TR30200;01/01/2022;1981,1
2017;21/22;HAOUZ;Bengu?rir;AF;AF1;30154;TR30200;01/01/2022;1347,5
2018;21/22;HAOUZ;Bengu?rir;AF;AF1;50188;TR50100;01/01/2022;72852,5
2019;21/22;HAOUZ;Bengu?rir;AF;AF1;50191;TR50100;01/01/2022;11836,7
2020;21/22;HAOUZ;Bengu?rir;AF;AF1;50192;TR50100;01/01/2022;2714,6
2021;21/22;HAOUZ;Bengu?rir;AF;AF1;50193;TR50100;01/01/2022;52053,5
2022;21/22;HAOUZ;Bengu?rir;AF;AF1;50195;TR50100;01/01/2022;2407,4
2023;21/22;HAOUZ;Bengu?rir;AF;AF1;50196;TR50100;01/01/2022;59139,2
2024;21/22;HAOUZ;Bengu?rir;AF;AF1;50197;TR50200;01/01/2022;2909
2025;21/22;HAOUZ;Bengu?rir;AF;AF1;50198;TR50200;01/01/2022;58325
2026;21/22;HAOUZ;Bengu?rir;AF;AF1;50199;TR50200;01/01/2022;6944,9
2027;21/22;HAOUZ;Bengu?rir;AF;AF1;51101;TR50200;01/01/2022;70883
2028;21/22;HAOUZ;Bengu?rir;AF;AF1;51102;TR50200;01/01/2022;5933,6
2029;21/22;HAOUZ;Bengu?rir;AF;AF1;51103;TR50200;01/01/2022;65497,7
2030;21/22;HAOUZ;Bengu?rir;AF;AF1;51104;TR50200;01/01/2022;4070,3
2031;21/22;HAOUZ;Bengu?rir;AF;AF1;51105;TR50200;01/01/2022;66488,3
2032;21/22;HAOUZ;Bengu?rir;AF;AF1;51106;TR50200;01/01/2022;1223
2033;21/22;HAOUZ;Bengu?rir;AF;AF1;51107;TR50200;01/01/2022;55591,4
2034;21/22;ORIENTAL;Cherraa;AF;AF1;11043;TR11600;01/01/2022;2867
2035;21/22;ORIENTAL;Cherraa;CLA;CLA5;11015;TR11200;01/01/2022;683,3
2036;21/22;ORIENTAL;Cherraa;CLA;CLA5;11021;TR11200;01/01/2022;54620,9
2037;21/22;ORIENTAL;Cherraa;CLA;CLA5;11035;TR11500;01/01/2022;2653,1
2038;21/22;ORIENTAL;Cherraa;CLA;CLA5;11040;TR11500;01/01/2022;50523,8
2039;21/22;ORIENTAL;Cherraa;CLA;CLA5;11041;TR11500;01/01/2022;3020,9
2040;21/22;ORIENTAL;Cherraa;MAD;MAD1;11044;TR11044;01/01/2022;20089,1
2041;21/22;ORIENTAL;Cherraa;MAD;MAD1;11045;TR11045;01/01/2022;6307,7
2042;21/22;ORIENTAL;Cherraa;MAD;MAD1;11046;TR11046;01/01/2022;39582,5
2043;21/22;ORIENTAL;Cherraa;MAD;MAD1;11049;TR11049;01/01/2022;5904,8
2044;21/22;ORIENTAL;Cherraa;MAD;MAD1;11057;TR11057;01/01/2022;2675
2045;21/22;SOUSS;Ouled Teima;AF;AF1;11030;TR11030;01/01/2022;4899,5
2046;21/22;SOUSS;Ouled Teima;AF;AF1;11040;TR11030;01/01/2022;39849,5
2047;21/22;SOUSS;Qrarma;CLA;CLA14;51010;TR51040;01/01/2022;5093,6
2048;21/22;SOUSS;Qrarma;CLA;CLA14;51040;TR51040;01/01/2022;7421
2049;21/22;SOUSS;Qrarma;CLA;CLA14;51050;TR51050;01/01/2022;7329,5
2050;21/22;SOUSS;Qrarma;CLA;CLA15;31020;TR31020;01/01/2022;49787,3
2051;21/22;SOUSS;Qrarma;CLA;CLA15;31030;TR31030;01/01/2022;2633
2052;21/22;SOUSS;Qrarma;CLA;CLA15;31050;TR31030;01/01/2022;6960,8
2053;21/22;SOUSS;Qrarma;CLA;CLA15;31060;TR31060;01/01/2022;48755,6
2054;21/22;SOUSS;Qrarma;CLA;CLA15;31070;TR31030;01/01/2022;8543,6
2055;21/22;SOUSS;Qrarma;NOA;NOA1;11080;TR11080;01/01/2022;30540,5
2056;21/22;SOUSS;Ouled Abbou;SPA;SPA4;21071;TR21071;01/01/2022;4969,7
2057;21/22;SOUSS;Ouled Abbou;SPA;SPA5;21021;TR21021;01/01/2022;5477,9
2058;21/22;SOUSS;Ouled Abbou;SPA;SPA6;21121;TR21121;01/01/2022;22540,4
2059;21/22;SOUSS;Ouled Abbou;SPA;SPA7;21081;TR21081;01/01/2022;6633,5
2060;21/22;SOUSS;Ouled Abbou;SPA;SPA8;21061;TR21061;01/01/2022;8109,8
2061;21/22;SOUSS;Ouled Abbou;SPA;SPA10;21041;TR21041;01/01/2022;27607,68315
2062;21/22;SOUSS;Ouled Abbou;SPA;SPA11;21011;TR21011;01/01/2022;4934,9
2063;21/22;SOUSS;Taroudant;CLA;CLA14;10010;TR10010;01/01/2022;10642,4
2064;21/22;SOUSS;Taroudant;CLA;CLA14;24010;TR24000;01/01/2022;35587,7
2065;21/22;SOUSS;Taroudant;CLA;CLA14;25010;TR24000;01/01/2022;5943,5
2066;21/22;SOUSS;Taroudant;CLA;CLA14;26010;TR24000;01/01/2022;18293
2067;21/22;SOUSS;Taroudant;NOA;NOA1;25020;TR25000;01/01/2022;38658,8
2068;21/22;SOUSS;Taroudant;SPA;SPA1;22011;TR22011;01/01/2022;1379,3
2069;21/22;SOUSS;Taroudant;AF;AF1;14211;TR14211;01/01/2022;11172,8
2070;21/22;SOUSS;Taroudant;AF;AF1;26310;TR26310;01/01/2022;42257,3
2071;21/22;SOUSS;Taroudant;AF;AF1;27310;TR26310;01/01/2022;6293,3
2072;21/22;SOUSS;Taroudant;ORA;ORA4;36310;TR36310;01/01/2022;12484,7
2073;21/22;SOUSS;Taroudant;SPA;SPA11;36210;TR36210;01/01/2022;33085,4
2074;21/22;TADLA;Bni Ayat;AF;AF3;60210;TR60300;01/01/2022;3358,4
2075;21/22;TADLA;Bni Ayat;AF;AF3;60220;TR60400;01/01/2022;14180,6
2076;21/22;TADLA;Bni Ayat;AF;AF3;60221;TR60300;01/01/2022;38896,4
2077;21/22;TADLA;Bni Ayat;CLA;CLA14;20101;TR20100;01/01/2022;13448,9
2078;21/22;TADLA;Bni Ayat;CLA;CLA16;20201;TR20000;01/01/2022;40733
2079;21/22;TADLA;Bni Ayat;CLA;CLA16;20202;TR20000;01/01/2022;1441,1
2080;21/22;TADLA;Bni Ayat;CLA;CLA16;20209;TR20000;01/01/2022;10712,6
2081;21/22;TADLA;Beni Mellal;CLA;CLA11;10070;TR10100;01/01/2022;45106,1
2082;21/22;TADLA;Beni Mellal;CLA;CLA15;20050;TR10200;01/01/2022;9087,8
2083;21/22;TADLA;Beni Mellal;CLA;CLA16;10040;TR10000;01/01/2022;47454,5
2084;21/22;TADLA;Beni Mellal;CLA;CLA18;20093;TR20500;01/01/2022;5339
2085;21/22;TADLA;Beni Mellal;MAD;MAD3;20042;TR20000;01/01/2022;15166,85915
2086;21/22;TADLA;Beni Mellal;MAD;MAD3;20043;TR20000;01/01/2022;39313,1
2087;21/22;TADLA;Beni Mellal;ORA;ORA2;10100;TR10400;01/01/2022;19789,7
2088;21/22;TADLA;Beni Mellal;ORA;ORA2;20030;TR20400;01/01/2022;25648,1
2089;21/22;TADLA;Beni Mellal;ORA;ORA2;20070;TR20400;01/01/2022;2789
2090;21/22;TADLA;Beni Mellal;ORA;ORA2;20080;TR20400;01/01/2022;16184
2091;21/22;TADLA;Beni Mellal;CLA;CLA7;10050;TR10100;01/01/2022;21625,7
2092;21/22;TADLA;Beni Mellal;CLA;CLA7;30061;TR30100;01/01/2022;21249,2
2093;21/22;TADLA;Beni Mellal;CLA;CLA15;30060;TR30400;01/01/2022;28304
2094;21/22;TADLA;Beni Mellal;CLA;CLA16;20030;TR20300;01/01/2022;5895,2
2095;21/22;TADLA;Beni Mellal;CLA;CLA17;10040;TR10000;01/01/2022;3069,8
2096;21/22;TADLA;Beni Mellal;CLA;CLA17;20060;TR20200;01/01/2022;14584,1
2097;21/22;TADLA;Beni Mellal;CLA;CLA18;10013;TR10013;01/01/2022;15604,4
2098;21/22;TADLA;Beni Mellal;ORA;ORA4;20070;TR20400;01/01/2022;22493,9
2099;21/22;TADLA;Beni Mellal;ORA;ORA4;30040;TR30200;01/01/2022;34117,1
